calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
1 0.520000 2185.906384 511.217591 0.772254 0.010607 0.001093 -0.000126 0.011149 0.000119 0.000004 3.752458 -0.067008 0.000000 0.000000 
1 0.530000 2188.600671 513.841963 0.839418 0.011444 0.000530 -0.000137 0.011901 0.000129 0.000004 3.761185 0.067164 0.000000 0.000000 
1 0.540000 2188.600671 513.841963 0.839418 0.011548 0.000645 -0.000137 0.012029 0.000129 0.000004 0.000000 0.000000 0.000000 0.000000 
1 0.550000 2191.106924 516.634746 0.772410 0.012408 0.000028 -0.000147 0.012864 0.000140 0.000004 3.752458 -0.067008 0.000000 0.000000 
1 0.560000 2193.800802 519.259537 0.839574 0.013366 -0.000646 -0.000158 0.013720 0.000150 0.000004 3.761185 0.067164 0.000000 0.000000 
1 0.570000 2193.800802 519.259537 0.839574 0.013469 -0.000531 -0.000158 0.013848 0.000150 0.000004 0.000000 0.000000 0.000000 0.000000 
1 0.580000 2196.306620 522.052711 0.772565 0.014445 -0.001263 -0.000169 0.014796 0.000161 0.000004 3.752458 -0.067008 0.000000 0.000000 
1 0.590000 2199.000088 524.677922 0.839729 0.015528 -0.002053 -0.000181 0.015760 0.000172 0.000004 3.761185 0.067164 0.000000 0.000000 
1 0.600000 2199.000088 524.677922 0.839729 0.015632 -0.001939 -0.000181 0.015888 0.000172 0.000004 0.000000 0.000000 0.000000 0.000000 
1 0.610000 2201.505471 527.471486 0.772721 0.016729 -0.002790 -0.000193 0.016955 0.000184 0.000004 3.752458 -0.067008 0.000000 0.000000 
1 0.620000 2204.198530 530.097117 0.839885 0.017946 -0.003705 -0.000205 0.018034 0.000195 0.000005 3.761185 0.067164 0.000000 0.000000 
1 0.630000 2204.198530 530.097117 0.839885 0.018049 -0.003590 -0.000205 0.018162 0.000195 0.000005 0.000000 0.000000 0.000000 0.000000 
1 0.640000 2206.703477 532.891072 0.772877 0.019274 -0.004569 -0.000217 0.019355 0.000207 0.000005 3.752458 -0.067008 0.000000 0.000000 
1 0.650000 2209.396128 535.517122 0.840041 0.020631 -0.005613 -0.000230 0.020553 0.000219 0.000005 3.761185 0.067164 0.000000 0.000000 
1 0.660000 2209.396128 535.517122 0.840041 0.020734 -0.005498 -0.000230 0.020681 0.000219 0.000005 0.000000 0.000000 0.000000 0.000000 
1 0.670000 2211.900639 538.311467 0.773033 0.022093 -0.006609 -0.000243 0.022005 0.000232 0.000005 3.752458 -0.067008 0.000000 0.000000 
1 0.680000 2214.592881 540.937937 0.840197 0.023597 -0.007789 -0.000257 0.023330 0.000244 0.000005 3.761185 0.067164 0.000000 0.000000 
1 0.690000 2214.592881 540.937937 0.840197 0.023700 -0.007674 -0.000257 0.023458 0.000244 0.000005 0.000000 0.000000 0.000000 0.000000 
1 0.700000 2217.096957 543.732672 0.773189 0.025199 -0.008925 -0.000270 0.024920 0.000258 0.000005 3.752458 -0.067008 0.000000 0.000000 
1 0.710000 2219.788789 546.359562 0.840353 0.026856 -0.010247 -0.000285 0.026375 0.000271 0.000005 3.761185 0.067164 0.000000 0.000000 
1 0.720000 2222.292429 549.154687 0.773345 0.028502 -0.011642 -0.000298 0.027981 0.000285 0.000005 3.752458 -0.067008 0.000000 0.000000 
1 0.730000 2222.292429 549.154687 0.773345 0.028621 -0.011527 -0.000298 0.028093 0.000285 0.000005 0.000000 0.000000 0.000000 0.000000 
1 0.740000 2224.983852 551.781996 0.840509 0.030437 -0.012996 -0.000313 0.029685 0.000298 0.000005 3.761185 0.067164 0.000000 0.000000 
1 0.750000 2227.487057 554.577512 0.773500 0.032235 -0.014542 -0.000328 0.031439 0.000313 0.000006 3.752458 -0.067008 0.000000 0.000000 
1 0.760000 2227.487057 554.577512 0.773500 0.032353 -0.014427 -0.000328 0.031552 0.000313 0.000006 0.000000 0.000000 0.000000 0.000000 
1 0.770000 2230.178070 557.205240 0.840664 0.034336 -0.016050 -0.000343 0.033286 0.000327 0.000006 3.761185 0.067164 0.000000 0.000000 
1 0.780000 2232.680839 560.001145 0.773656 0.036292 -0.017753 -0.000358 0.035195 0.000342 0.000006 3.752458 -0.067008 0.000000 0.000000 
1 0.790000 2235.371443 562.629293 0.840820 0.038447 -0.019535 -0.000374 0.037075 0.000357 0.000006 3.761185 0.067164 0.000000 0.000000 
1 0.800000 2235.371443 562.629293 0.840820 0.038550 -0.019420 -0.000374 0.037204 0.000357 0.000006 0.000000 0.000000 0.000000 0.000000 
1 0.810000 2237.873776 565.425589 0.773812 0.040670 -0.021285 -0.000389 0.039273 0.000372 0.000006 3.752458 -0.067008 0.000000 0.000000 
1 0.820000 2240.563970 568.054156 0.840976 0.043003 -0.023232 -0.000406 0.041306 0.000387 0.000006 3.761185 0.067164 0.000000 0.000000 
1 0.830000 2243.065868 570.850841 0.773968 0.045293 -0.025264 -0.000422 0.043540 0.000403 0.000006 3.752458 -0.067008 0.000000 0.000000 
1 0.840000 2243.065868 570.850841 0.773968 0.045412 -0.025149 -0.000422 0.043653 0.000403 0.000006 0.000000 0.000000 0.000000 0.000000 
1 0.850000 2245.755652 573.479827 0.841132 0.047929 -0.027266 -0.000439 0.045843 0.000419 0.000006 3.761185 0.067164 0.000000 0.000000 
2 0.850000 2245.755652 573.479827 0.841132 0.047929 -0.027266 -0.000439 0.045843 0.000419 0.000006 0.000000 0.000000 2208.485747 606.810806 
3 0.850000 2245.762139 573.461828 0.841021 0.047906 -0.027205 -0.000439 0.045672 0.000418 0.000006 0.000000 0.000000 0.000000 0.000000 
1 0.860000 2248.263911 576.258626 0.774013 0.050370 -0.029406 -0.000455 0.048072 0.000435 0.000006 3.752458 -0.067008 0.000000 0.000000 
1 0.870000 2248.263911 576.258626 0.774013 0.050488 -0.029291 -0.000455 0.048185 0.000435 0.000006 0.000000 0.000000 0.000000 0.000000 
1 0.880000 2250.953577 578.887733 0.841177 0.053194 -0.031581 -0.000473 0.050533 0.000451 0.000006 3.761185 0.067164 0.000000 0.000000 
1 0.890000 2253.454913 581.684921 0.774169 0.055839 -0.033962 -0.000490 0.053110 0.000468 0.000007 3.752458 -0.067008 0.000000 0.000000 
