calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
1 17.050000 712.206211 872.146911 1.439328 82311.347046 -12898.745197 -289.003373 6358.799865 55.841028 1.587624 3.752458 -0.013402 0.000000 0.000000 
1 17.100000 712.648930 875.494979 1.432627 84263.655267 -13214.551023 -294.314016 6467.776796 56.579502 1.606049 3.377212 -0.006701 0.000000 0.000000 
1 17.150000 713.114075 878.840006 1.425926 86249.893127 -13541.485191 -299.681165 6579.906050 57.362528 1.624474 3.377212 -0.006701 0.000000 0.000000 
1 17.200000 713.493279 881.439211 1.419225 87818.470678 -13802.338767 -303.899282 6682.126873 58.006814 1.642899 2.626721 -0.006701 0.000000 0.000000 
1 17.250000 713.946550 884.406760 1.419225 89637.927956 -14105.811026 -308.774665 6791.513973 58.751493 1.661324 3.001966 -0.000000 0.000000 0.000000 
1 17.300000 714.399821 887.374309 1.419225 91486.483368 -14413.727809 -313.704726 6901.579940 59.504523 1.679749 3.001966 -0.000000 0.000000 0.000000 
1 17.350000 714.796433 889.970914 1.425926 93129.801329 -14680.751812 -318.070738 7003.527230 60.141491 1.698174 2.626721 0.006701 0.000000 0.000000 
1 17.400000 715.175637 892.570119 1.432627 94797.433172 -14946.008448 -322.488857 7103.950501 60.755855 1.716600 2.626721 0.006701 0.000000 0.000000 
1 17.450000 715.537416 895.171806 1.439328 96489.622740 -15209.294954 -326.958973 7202.783370 61.346944 1.735025 2.626721 0.006701 0.000000 0.000000 
1 17.500000 715.832563 897.403851 1.452729 97961.127502 -15427.436475 -330.838142 7292.424299 61.807086 1.753450 2.251475 0.013402 0.000000 0.000000 
1 17.550000 716.141972 900.012285 1.472832 99703.368048 -15669.558254 -335.421881 7381.526755 62.257572 1.771875 2.626721 0.020102 0.000000 0.000000 
1 17.600000 716.398886 902.626411 1.492934 101472.649353 -15897.595137 -340.062000 7464.472743 62.619594 1.790300 2.626721 0.020102 0.000000 0.000000 
2 17.600000 716.398886 902.626411 1.492934 101472.649353 -15897.595137 -340.062000 7464.472743 62.619594 1.790300 0.000000 0.000000 0.000000 -50.000000 
3 17.600000 716.572159 902.571499 1.492129 41190.498399 3206.665833 -59.877743 1410.063910 -26.174736 0.488037 0.000000 0.000000 0.000000 0.000000 
1 17.650000 716.778583 905.190096 1.512231 41508.077000 3269.275183 -61.157482 1459.610220 -26.099702 0.506462 2.626721 0.020102 0.000000 0.000000 
1 17.700000 716.910365 907.437710 1.539035 41785.950165 3325.388193 -62.297194 1513.603597 -26.063490 0.524887 2.251475 0.026803 0.000000 0.000000 
1 17.750000 717.005697 910.438163 1.565838 42164.705207 3402.964700 -63.872869 1570.607628 -26.055677 0.543312 3.001966 0.026803 0.000000 0.000000 
1 17.800000 717.018721 913.064851 1.585940 42503.980142 3473.120394 -65.299835 1630.449346 -26.077289 0.561738 2.626721 0.020102 0.000000 0.000000 
1 17.850000 716.967579 916.441676 1.606043 42951.239717 3567.096306 -67.195764 1694.373719 -26.144141 0.580163 3.377212 0.020102 0.000000 0.000000 
1 17.900000 716.861792 919.441778 1.632846 43359.332541 3654.685169 -68.934041 1761.686440 -26.252140 0.598588 3.001966 0.026803 0.000000 0.000000 
1 17.950000 716.652372 922.812490 1.652948 43830.542330 3757.981946 -70.948781 1833.675259 -26.418028 0.617013 3.377212 0.020102 0.000000 0.000000 
1 18.000000 716.344446 926.552293 1.666350 44369.712975 3877.400544 -73.253535 1909.925790 -26.638929 0.635438 3.752458 0.013402 0.000000 0.000000 
2 18.000000 716.344446 926.552293 1.666350 44369.712975 3877.400544 -73.253535 1909.925790 -26.638929 0.635438 0.000000 0.000000 0.000000 -50.000000 
3 18.000000 714.189178 923.913747 1.659090 43950.781287 3364.531387 -74.664729 1282.055470 -28.366557 0.630684 0.000000 0.000000 0.000000 0.000000 
1 18.050000 713.891379 927.277804 1.679192 44459.924029 3481.607843 -76.782184 1359.972672 -28.596984 0.649110 3.377212 0.020102 0.000000 0.000000 
2 18.050000 713.891379 927.277804 1.679192 44459.924029 3481.607843 -76.782184 1359.972672 -28.596984 0.649110 0.000000 0.000000 0.000000 -50.000000 
3 18.050000 711.220587 924.180232 1.673980 44399.229895 3411.215063 -76.900648 1278.331446 -28.734378 0.648878 0.000000 0.000000 0.000000 0.000000 
1 18.100000 710.795433 928.285982 1.694082 45041.019713 3562.254065 -79.558697 1364.577138 -29.063748 0.667304 4.127704 0.020102 0.000000 0.000000 
1 18.150000 710.287834 932.382356 1.714184 45703.386069 3721.352103 -82.284861 1455.696456 -29.457349 0.685729 4.127704 0.020102 0.000000 0.000000 
1 18.200000 709.751619 936.096304 1.727586 46324.181159 3871.325068 -84.826466 1546.824732 -29.859144 0.704154 3.752458 0.013402 0.000000 0.000000 
1 18.250000 709.107085 940.173376 1.747689 47026.945663 4046.334832 -87.687648 1646.565017 -30.370611 0.722579 4.127704 0.020102 0.000000 0.000000 
1 18.300000 708.314696 944.606058 1.761090 47818.591000 4247.298309 -90.882651 1754.537812 -30.986047 0.741004 4.502949 0.013402 0.000000 0.000000 
1 18.350000 707.533952 948.659252 1.781193 48566.914218 4441.502648 -93.873848 1863.773165 -31.624837 0.759429 4.127704 0.020102 0.000000 0.000000 
1 18.400000 706.515153 953.429874 1.801295 49478.706356 4687.483744 -97.480514 1989.972749 -32.471212 0.777854 4.878195 0.020102 0.000000 0.000000 
1 18.450000 705.572125 957.448411 1.821398 50274.301812 4906.413599 -100.590974 2111.491634 -33.267435 0.796280 4.127704 0.020102 0.000000 0.000000 
1 18.500000 704.362399 962.174228 1.841500 51241.692508 5184.001212 -104.333922 2253.289193 -34.306162 0.814705 4.878195 0.020102 0.000000 0.000000 
1 18.550000 703.057923 966.874774 1.861602 52239.419307 5479.712192 -108.141343 2403.881990 -35.445688 0.833130 4.878195 0.020102 0.000000 0.000000 
1 18.600000 701.874409 970.829168 1.881705 53107.642156 5742.868843 -111.415381 2547.102989 -36.497733 0.851555 4.127704 0.020102 0.000000 0.000000 
2 18.600000 701.874409 970.829168 1.881705 53107.642156 5742.868843 -111.415381 2547.102989 -36.497733 0.851555 0.000000 0.000000 0.000000 50.000000 
3 18.600000 685.273390 969.033994 1.916532 6.249265 0.675773 -0.013110 1926.162945 -24.451094 0.617842 0.000000 0.000000 0.000000 0.000000 
1 18.650000 683.620221 973.623528 1.936635 26.584250 97.691788 -2.827615 2063.769980 -25.529283 0.636268 4.878195 0.020102 0.000000 0.000000 
1 18.700000 682.009370 977.828491 1.963438 69.583609 192.907042 -5.474667 2202.952702 -26.625551 0.654693 4.502949 0.026803 0.000000 0.000000 
1 18.750000 680.142824 982.335462 1.983541 140.881033 307.090488 -8.400188 2358.143518 -27.906630 0.673118 4.878195 0.020102 0.000000 0.000000 
1 18.800000 678.336580 986.460270 2.010344 230.981079 419.908988 -11.143088 2514.879433 -29.196418 0.691543 4.502949 0.026803 0.000000 0.000000 
1 18.850000 676.260761 990.874765 2.030446 353.003186 555.237032 -14.166429 2690.897503 -30.693011 0.709968 4.878195 0.020102 0.000000 0.000000 
1 18.900000 674.096626 995.246642 2.050549 501.218663 703.216560 -17.238810 2878.183850 -32.291559 0.728393 4.878195 0.020102 0.000000 0.000000 
1 18.950000 672.191445 998.908366 2.070651 648.953556 835.218474 -19.877551 3053.313482 -33.732613 0.746818 4.127704 0.020102 0.000000 0.000000 
1 19.000000 669.853334 1003.189724 2.090754 844.904893 1008.951230 -23.039203 3264.733611 -35.542675 0.765244 4.878195 0.020102 0.000000 0.000000 
1 19.050000 667.616075 1007.097565 2.104155 1050.016225 1181.010928 -26.006441 3474.334259 -37.294645 0.783669 4.502949 0.013402 0.000000 0.000000 
1 19.100000 665.708218 1010.328822 2.117557 1240.409559 1330.532153 -28.518412 3665.001869 -38.823574 0.802094 3.752458 0.013402 0.000000 0.000000 
1 19.150000 663.562131 1013.854762 2.124258 1466.547916 1509.009057 -31.334948 3879.062780 -40.563849 0.820519 4.127704 0.006701 0.000000 0.000000 
1 19.200000 661.589707 1017.047016 2.137659 1689.815338 1679.615080 -33.932329 4086.988460 -42.217216 0.838944 3.752458 0.013402 0.000000 0.000000 
1 19.250000 659.776183 1019.895997 2.157762 1905.004621 1839.563026 -36.291399 4287.909466 -43.786398 0.857369 3.377212 0.020102 0.000000 0.000000 
1 19.300000 657.905758 1022.707948 2.164463 2132.989973 2008.441206 -38.691480 4496.113916 -45.406162 0.875794 3.377212 0.006701 0.000000 0.000000 
1 19.350000 656.436361 1024.885225 2.171163 2323.264095 2140.151984 -40.589661 4672.143407 -46.705801 0.894220 2.626721 0.006701 0.000000 0.000000 
1 19.400000 654.952407 1027.052606 2.177864 2521.365020 2277.554169 -42.518840 4853.100941 -48.045738 0.912645 2.626721 0.006701 0.000000 0.000000 
1 19.450000 653.668027 1028.901796 2.191266 2699.733221 2396.079437 -44.190634 5018.701573 -49.240432 0.931070 2.251475 0.013402 0.000000 0.000000 
1 19.500000 652.795329 1030.123005 2.191266 2828.586422 2468.436505 -45.327664 5143.603214 -50.052975 0.949495 1.500983 0.000000 0.000000 0.000000 
1 19.550000 651.922632 1031.344213 2.204668 2959.882672 2542.713120 -46.475986 5270.858907 -50.897061 0.967920 1.500983 0.013402 0.000000 0.000000 
1 19.600000 651.700385 1031.646564 2.211368 3008.574246 2540.826957 -46.767190 5330.879008 -51.114134 0.986345 0.375246 0.006701 0.000000 0.000000 
1 19.650000 651.476118 1031.947418 2.218069 3057.672404 2538.981703 -47.062447 5390.832085 -51.337322 1.004770 0.375246 0.006701 0.000000 0.000000 
